,Name,Height,CO2,Pollution,Crown_height,Crown_width,Canopy,Leaf_area,Leaf_biomass,circoscrizione
7920,Tilia cordata,8.0,3.2,61.8,2.4,5.0,19.6,42.6,3.2,OLTREFERSINA
7866,Tilia cordata,4.5,0.8,3.8,1.3,1.0,0.8,2.6,0.2,GARDOLO
7867,Tilia cordata,4.0,0.6,4.3,1.2,1.0,0.8,3.0,0.2,GARDOLO
7868,Tilia cordata,4.0,0.7,4.5,1.2,1.0,0.8,3.1,0.2,GARDOLO
7869,Tilia cordata,4.0,0.7,7.6,1.2,2.0,3.1,5.2,0.4,GARDOLO
7870,Tilia cordata,6.0,1.0,14.5,1.8,2.5,4.9,10.0,0.7,GARDOLO
7871,Tilia cordata,6.0,1.0,12.0,1.8,2.5,4.9,8.3,0.6,GARDOLO
7872,Tilia cordata,6.0,1.0,10.8,1.8,2.0,3.1,7.5,0.6,GARDOLO
7873,Tilia cordata,6.0,1.0,9.0,1.8,2.0,3.1,6.2,0.5,GARDOLO
7909,Tilia cordata,13.0,6.2,505.3,3.9,10.0,78.5,348.3,26.1,OLTREFERSINA
7910,Tilia cordata,13.0,6.0,530.8,3.9,10.0,78.5,365.9,27.4,OLTREFERSINA
7913,Tilia cordata,4.0,0.7,8.5,1.2,2.0,3.1,5.9,0.4,OLTREFERSINA
7914,Tilia cordata,7.0,3.8,114.9,2.1,6.0,28.3,79.2,5.9,OLTREFERSINA
7915,Tilia cordata,4.0,1.1,9.7,1.2,2.0,3.1,6.7,0.5,OLTREFERSINA
7916,Tilia cordata,7.0,2.8,86.7,2.1,6.0,28.3,59.8,4.5,OLTREFERSINA
7917,Tilia cordata,4.0,0.8,8.4,1.2,2.0,3.1,5.8,0.4,OLTREFERSINA
7918,Tilia cordata,7.0,2.8,99.7,2.1,6.0,28.3,68.7,5.1,OLTREFERSINA
7919,Tilia cordata,7.0,2.8,106.2,2.1,6.0,28.3,73.2,5.5,OLTREFERSINA
7921,Tilia cordata,7.0,3.2,116.5,2.1,6.0,28.3,80.3,6.0,OLTREFERSINA
7941,Tilia cordata,4.0,0.8,6.6,1.2,1.5,1.8,4.5,0.3,OLTREFERSINA
5989,Tilia cordata,5.0,0.8,7.4,1.5,2.0,3.1,5.1,0.4,CENTRO STORICO PIEDICASTELLO
1939,Tilia cordata,4.0,0.7,11.5,1.2,2.5,4.9,7.9,0.6,OLTREFERSINA
946,Tilia cordata,6.0,1.7,35.8,1.8,4.0,12.6,24.7,1.9,GARDOLO
947,Tilia cordata,6.0,1.6,30.6,1.8,4.0,12.6,21.1,1.6,GARDOLO
948,Tilia cordata,6.0,1.6,92.3,1.8,6.0,28.3,63.7,4.8,GARDOLO
949,Tilia cordata,7.0,1.9,101.7,2.1,6.0,28.3,70.1,5.3,GARDOLO
950,Tilia cordata,7.0,1.7,145.2,2.1,7.0,38.5,100.1,7.5,GARDOLO
951,Tilia cordata,8.0,2.4,165.1,2.4,7.0,38.5,113.8,8.5,GARDOLO
952,Tilia cordata,4.0,0.6,4.3,1.2,1.0,0.8,3.0,0.2,GARDOLO
953,Tilia cordata,6.0,1.6,37.0,1.8,4.0,12.6,25.5,1.9,GARDOLO
954,Tilia cordata,5.0,0.6,6.4,1.5,1.5,1.8,4.4,0.3,GARDOLO
955,Tilia cordata,6.0,1.1,11.6,1.8,2.5,4.9,8.0,0.6,GARDOLO
956,Tilia cordata,2.5,0.7,3.0,0.8,1.0,0.8,2.1,0.2,GARDOLO
6726,Tilia cordata,2.5,0.8,4.8,0.8,1.5,1.8,3.3,0.2,S.GIUSEPPE-S.CHIARA
6728,Tilia cordata,2.5,1.0,4.1,0.8,1.5,1.8,2.9,0.2,S.GIUSEPPE-S.CHIARA
6731,Tilia cordata,2.5,0.8,4.8,0.8,1.5,1.8,3.3,0.2,S.GIUSEPPE-S.CHIARA
6732,Tilia cordata,5.0,1.3,10.8,1.5,2.0,3.1,7.4,0.6,S.GIUSEPPE-S.CHIARA
6733,Tilia cordata,4.0,1.0,6.1,1.2,1.5,1.8,4.2,0.3,S.GIUSEPPE-S.CHIARA
957,Tilia cordata,4.5,1.4,29.1,1.3,4.0,12.6,20.1,1.5,GARDOLO
945,Tilia cordata,7.0,2.3,88.0,2.1,6.0,28.3,60.7,4.5,GARDOLO
958,Tilia cordata,4.0,1.1,9.1,1.2,2.0,3.1,6.3,0.5,GARDOLO
944,Tilia cordata,7.0,2.1,37.5,2.1,4.0,12.6,25.8,1.9,GARDOLO
942,Tilia cordata,10.0,2.6,206.0,3.0,8.0,50.3,142.0,10.6,GARDOLO
886,Tilia cordata,4.0,0.7,6.3,1.2,1.5,1.8,4.3,0.3,GARDOLO
885,Tilia cordata,4.0,0.8,4.8,1.2,1.0,0.8,3.3,0.2,GARDOLO
884,Tilia cordata,6.0,2.3,40.7,1.8,4.0,12.6,28.1,2.1,GARDOLO
889,Tilia cordata,4.0,3.0,50.1,1.2,4.5,15.9,34.5,2.6,GARDOLO
883,Tilia cordata,5.0,1.9,30.3,1.5,4.0,12.6,20.9,1.6,GARDOLO
882,Tilia cordata,4.5,0.7,3.6,1.3,1.0,0.8,2.5,0.2,GARDOLO
881,Tilia cordata,4.5,0.7,4.2,1.3,1.0,0.8,2.9,0.2,GARDOLO
898,Tilia cordata,4.0,1.4,15.4,1.2,3.0,7.1,10.6,0.8,GARDOLO
899,Tilia cordata,5.0,2.1,37.5,1.5,4.0,12.6,25.9,1.9,GARDOLO
900,Tilia cordata,5.0,1.9,32.5,1.5,4.0,12.6,22.4,1.7,GARDOLO
880,Tilia cordata,6.0,2.4,53.1,1.8,4.5,15.9,36.6,2.7,GARDOLO
879,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
878,Tilia cordata,4.0,1.9,32.5,1.2,4.0,12.6,22.4,1.7,GARDOLO
877,Tilia cordata,4.0,1.3,12.7,1.2,2.5,4.9,8.8,0.7,GARDOLO
876,Tilia cordata,5.0,2.4,34.6,1.5,4.0,12.6,23.9,1.8,GARDOLO
901,Tilia cordata,5.0,1.6,20.4,1.5,3.0,7.1,14.1,1.1,GARDOLO
941,Tilia cordata,10.0,3.8,274.3,3.0,8.0,50.3,189.1,14.2,GARDOLO
943,Tilia cordata,7.0,2.1,42.3,2.1,4.0,12.6,29.2,2.2,GARDOLO
1940,Tilia cordata,4.0,0.8,7.4,1.2,2.0,3.1,5.1,0.4,OLTREFERSINA
959,Tilia cordata,4.0,1.1,9.1,1.2,2.0,3.1,6.3,0.5,GARDOLO
961,Tilia cordata,4.0,0.8,6.6,1.2,1.5,1.8,4.5,0.3,GARDOLO
6018,Tilia cordata,21.0,12.5,472.6,6.3,8.0,50.3,325.8,24.4,CENTRO STORICO PIEDICASTELLO
6017,Tilia cordata,4.0,1.0,12.6,1.2,2.5,4.9,8.7,0.7,S.GIUSEPPE-S.CHIARA
6015,Tilia cordata,19.0,12.5,389.7,5.7,7.0,38.5,268.6,20.1,CENTRO STORICO PIEDICASTELLO
6013,Tilia cordata,19.0,12.5,289.7,5.7,6.0,28.3,199.7,15.0,CENTRO STORICO PIEDICASTELLO
6010,Tilia cordata,18.0,13.9,363.2,5.4,7.0,38.5,250.4,18.8,CENTRO STORICO PIEDICASTELLO
6008,Tilia cordata,18.0,13.0,357.2,5.4,7.0,38.5,246.2,18.4,CENTRO STORICO PIEDICASTELLO
6005,Tilia cordata,15.0,13.3,344.3,4.5,8.0,50.3,237.3,17.8,CENTRO STORICO PIEDICASTELLO
6003,Tilia cordata,18.0,13.9,385.4,5.4,7.0,38.5,265.6,19.9,CENTRO STORICO PIEDICASTELLO
6002,Tilia cordata,18.0,12.5,228.9,5.4,6.0,28.3,157.8,11.8,S.GIUSEPPE-S.CHIARA
6001,Tilia cordata,15.0,13.0,336.7,4.5,7.0,38.5,232.1,17.4,S.GIUSEPPE-S.CHIARA
6000,Tilia cordata,3.5,1.0,11.5,1.0,2.5,4.9,7.9,0.6,S.GIUSEPPE-S.CHIARA
5998,Tilia cordata,4.0,1.1,17.4,1.2,3.0,7.1,12.0,0.9,CENTRO STORICO PIEDICASTELLO
5997,Tilia cordata,15.0,12.5,240.6,4.5,6.0,28.3,165.9,12.4,S.GIUSEPPE-S.CHIARA
5995,Tilia cordata,20.0,12.5,335.5,6.0,7.0,38.5,231.3,17.3,CENTRO STORICO PIEDICASTELLO
5991,Tilia cordata,15.0,13.9,569.7,4.5,9.0,63.6,392.7,29.4,CENTRO STORICO PIEDICASTELLO
1932,Tilia cordata,6.0,1.6,21.9,1.8,3.0,7.1,15.1,1.1,S.GIUSEPPE-S.CHIARA
1935,Tilia cordata,5.0,1.1,18.6,1.5,3.0,7.1,12.8,1.0,S.GIUSEPPE-S.CHIARA
6022,Tilia cordata,21.0,12.5,397.4,6.3,7.0,38.5,274.0,20.5,CENTRO STORICO PIEDICASTELLO
960,Tilia cordata,6.5,2.6,33.6,1.9,4.0,12.6,23.2,1.7,GARDOLO
6024,Tilia cordata,21.0,12.5,421.7,6.3,7.0,38.5,290.7,21.8,CENTRO STORICO PIEDICASTELLO
6030,Tilia cordata,21.0,14.2,667.4,6.3,9.0,63.6,460.1,34.5,CENTRO STORICO PIEDICASTELLO
962,Tilia cordata,5.5,2.1,48.3,1.7,5.0,19.6,33.3,2.5,GARDOLO
963,Tilia cordata,5.5,2.1,97.1,1.7,6.0,28.3,66.9,5.0,GARDOLO
5350,Tilia cordata,6.0,2.6,68.4,1.8,5.0,19.6,47.2,3.5,CENTRO STORICO PIEDICASTELLO
964,Tilia cordata,4.0,0.7,4.5,1.2,1.0,0.8,3.1,0.2,GARDOLO
965,Tilia cordata,4.0,0.7,4.5,1.2,1.0,0.8,3.1,0.2,GARDOLO
966,Tilia cordata,6.0,2.4,79.8,1.8,6.0,28.3,55.0,4.1,GARDOLO
967,Tilia cordata,5.5,2.1,59.1,1.7,5.0,19.6,40.7,3.1,GARDOLO
968,Tilia cordata,4.0,0.7,4.5,1.2,1.0,0.8,3.1,0.2,GARDOLO
969,Tilia cordata,4.0,0.7,4.8,1.2,1.5,1.8,3.3,0.2,GARDOLO
970,Tilia cordata,4.0,0.7,5.5,1.2,1.5,1.8,3.8,0.3,GARDOLO
971,Tilia cordata,5.0,2.3,62.4,1.5,5.0,19.6,43.0,3.2,GARDOLO
972,Tilia cordata,5.0,2.3,51.6,1.5,5.0,19.6,35.6,2.7,GARDOLO
973,Tilia cordata,4.0,1.4,16.4,1.2,3.0,7.1,11.3,0.8,GARDOLO
5349,Tilia cordata,8.0,2.6,36.8,2.4,4.0,12.6,25.4,1.9,CENTRO STORICO PIEDICASTELLO
5348,Tilia cordata,7.0,1.7,57.4,2.1,5.0,19.6,39.5,3.0,CENTRO STORICO PIEDICASTELLO
974,Tilia cordata,4.0,2.4,36.8,1.2,4.0,12.6,25.4,1.9,GARDOLO
704,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
6028,Tilia cordata,4.0,1.1,17.4,1.2,3.0,7.1,12.0,0.9,CENTRO STORICO PIEDICASTELLO
7942,Tilia cordata,4.0,0.8,6.2,1.2,1.5,1.8,4.3,0.3,OLTREFERSINA
697,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
7944,Tilia cordata,8.0,3.0,241.7,2.4,8.0,50.3,166.6,12.5,OLTREFERSINA
644,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
646,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
647,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
7943,Tilia cordata,4.0,0.8,5.1,1.2,1.5,1.8,3.5,0.3,OLTREFERSINA
648,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
649,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
652,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
653,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
654,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
655,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
656,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
657,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
658,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
659,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
660,Tilia cordata,4.0,1.1,10.1,1.2,2.5,4.9,6.9,0.5,GARDOLO
661,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
662,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
676,Tilia cordata,4.0,1.1,12.3,1.2,2.5,4.9,8.5,0.6,GARDOLO
675,Tilia cordata,4.0,1.1,10.1,1.2,2.5,4.9,6.9,0.5,GARDOLO
674,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
673,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
672,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
671,Tilia cordata,4.0,1.1,12.3,1.2,2.5,4.9,8.5,0.6,GARDOLO
8421,Tilia cordata,13.0,12.5,526.3,3.9,9.0,63.6,362.8,27.2,CENTRO STORICO PIEDICASTELLO
670,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
668,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
667,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
666,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
665,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
664,Tilia cordata,4.0,1.1,12.3,1.2,2.5,4.9,8.5,0.6,GARDOLO
663,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
669,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
5715,Tilia cordata,10.0,3.2,103.1,3.0,6.0,28.3,71.1,5.3,CENTRO STORICO PIEDICASTELLO
5716,Tilia cordata,6.0,1.9,34.5,1.8,4.0,12.6,23.8,1.8,CENTRO STORICO PIEDICASTELLO
5717,Tilia cordata,5.0,1.9,32.5,1.5,4.0,12.6,22.4,1.7,CENTRO STORICO PIEDICASTELLO
5746,Tilia cordata,3.0,1.0,8.9,0.9,2.0,3.1,6.1,0.5,CENTRO STORICO PIEDICASTELLO
594,Tilia cordata,4.0,1.1,10.1,1.2,2.5,4.9,6.9,0.5,GARDOLO
593,Tilia cordata,4.5,1.4,32.9,1.3,4.0,12.6,22.7,1.7,GARDOLO
5743,Tilia cordata,6.0,1.9,39.0,1.8,4.0,12.6,26.9,2.0,CENTRO STORICO PIEDICASTELLO
592,Tilia cordata,4.0,1.1,15.4,1.2,3.0,7.1,10.6,0.8,GARDOLO
591,Tilia cordata,4.0,1.1,13.4,1.2,3.0,7.1,9.3,0.7,GARDOLO
5738,Tilia cordata,6.0,2.1,37.6,1.8,4.0,12.6,25.9,1.9,CENTRO STORICO PIEDICASTELLO
590,Tilia cordata,4.0,1.0,6.4,1.2,1.5,1.8,4.4,0.3,GARDOLO
588,Tilia cordata,6.0,1.7,29.3,1.8,4.0,12.6,20.2,1.5,GARDOLO
587,Tilia cordata,4.0,0.6,4.0,1.2,1.0,0.8,2.8,0.2,GARDOLO
586,Tilia cordata,4.5,1.4,44.5,1.3,5.0,19.6,30.6,2.3,GARDOLO
585,Tilia cordata,4.0,1.3,23.8,1.2,4.0,12.6,16.4,1.2,GARDOLO
8685,Tilia cordata,14.0,4.9,653.7,4.2,12.0,113.1,450.7,33.8,CENTRO STORICO PIEDICASTELLO
8686,Tilia cordata,17.0,4.9,613.1,5.1,11.0,95.0,422.6,31.7,CENTRO STORICO PIEDICASTELLO
589,Tilia cordata,5.0,1.6,30.9,1.5,4.0,12.6,21.3,1.6,GARDOLO
677,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
595,Tilia cordata,3.0,1.0,4.1,0.9,1.0,0.8,2.8,0.2,GARDOLO
1591,Tilia cordata,10.0,3.8,140.1,3.0,6.0,28.3,96.6,7.2,ARGENTARIO
5718,Tilia cordata,6.0,2.6,64.5,1.8,5.0,19.6,44.5,3.3,CENTRO STORICO PIEDICASTELLO
5719,Tilia cordata,6.0,2.4,41.5,1.8,4.0,12.6,28.6,2.1,CENTRO STORICO PIEDICASTELLO
8450,Tilia cordata,6.0,6.0,80.0,1.8,5.0,19.6,55.2,4.1,OLTREFERSINA
8451,Tilia cordata,9.0,5.3,129.1,2.7,6.0,28.3,89.0,6.7,OLTREFERSINA
5720,Tilia cordata,7.0,2.1,42.3,2.1,4.0,12.6,29.2,2.2,CENTRO STORICO PIEDICASTELLO
5722,Tilia cordata,6.0,2.4,36.8,1.8,4.0,12.6,25.3,1.9,CENTRO STORICO PIEDICASTELLO
5737,Tilia cordata,6.0,2.1,33.0,1.8,4.0,12.6,22.7,1.7,CENTRO STORICO PIEDICASTELLO
8454,Tilia cordata,9.0,8.2,135.1,2.7,6.0,28.3,93.1,7.0,OLTREFERSINA
5726,Tilia cordata,8.0,2.3,45.9,2.4,4.0,12.6,31.7,2.4,CENTRO STORICO PIEDICASTELLO
5730,Tilia cordata,6.0,1.7,38.0,1.8,4.0,12.6,26.2,2.0,CENTRO STORICO PIEDICASTELLO
5731,Tilia cordata,6.0,2.4,41.5,1.8,4.0,12.6,28.6,2.1,CENTRO STORICO PIEDICASTELLO
8459,Tilia cordata,8.0,2.8,90.9,2.4,6.0,28.3,62.6,4.7,OLTREFERSINA
5735,Tilia cordata,6.0,2.1,39.9,1.8,4.0,12.6,27.5,2.1,CENTRO STORICO PIEDICASTELLO
1590,Tilia cordata,10.0,3.8,140.1,3.0,6.0,28.3,96.6,7.2,ARGENTARIO
8455,Tilia cordata,10.0,7.7,253.7,3.0,8.0,50.3,174.9,13.1,OLTREFERSINA
678,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
887,Tilia cordata,5.0,2.3,36.1,1.5,4.0,12.6,24.9,1.9,GARDOLO
680,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
684,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
8090,Tilia cordata,16.0,7.2,492.3,4.8,9.0,63.6,339.4,25.4,GARDOLO
683,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
8182,Tilia cordata,4.0,1.0,9.7,1.2,2.5,4.9,6.7,0.5,GARDOLO
8248,Tilia cordata,11.0,5.3,238.0,3.3,8.0,50.3,164.1,12.3,OLTREFERSINA
8187,Tilia cordata,4.0,1.0,12.6,1.2,2.5,4.9,8.7,0.7,GARDOLO
8246,Tilia cordata,11.0,5.3,273.6,3.3,8.0,50.3,188.6,14.1,OLTREFERSINA
8245,Tilia cordata,11.0,5.3,273.6,3.3,8.0,50.3,188.6,14.1,OLTREFERSINA
8244,Tilia cordata,11.0,5.3,291.3,3.3,8.0,50.3,200.8,15.0,OLTREFERSINA
8243,Tilia cordata,11.0,5.3,238.0,3.3,8.0,50.3,164.1,12.3,OLTREFERSINA
8242,Tilia cordata,11.0,5.3,273.6,3.3,8.0,50.3,188.6,14.1,OLTREFERSINA
8241,Tilia cordata,10.0,2.4,124.7,3.0,6.0,28.3,86.0,6.4,OLTREFERSINA
8240,Tilia cordata,11.0,5.3,309.1,3.3,8.0,50.3,213.1,16.0,OLTREFERSINA
8239,Tilia cordata,12.0,6.0,431.2,3.6,10.0,78.5,297.3,22.3,OLTREFERSINA
5739,Tilia cordata,8.0,2.3,111.4,2.4,6.0,28.3,76.8,5.8,CENTRO STORICO PIEDICASTELLO
8185,Tilia cordata,4.0,1.0,9.7,1.2,2.5,4.9,6.7,0.5,GARDOLO
8186,Tilia cordata,4.0,1.0,11.9,1.2,2.5,4.9,8.2,0.6,GARDOLO
685,Tilia cordata,4.0,1.1,11.6,1.2,2.5,4.9,8.0,0.6,GARDOLO
7953,Tilia cordata,4.0,0.8,6.9,1.2,2.0,3.1,4.8,0.4,S.GIUSEPPE-S.CHIARA
8247,Tilia cordata,11.0,5.3,309.1,3.3,8.0,50.3,213.1,16.0,OLTREFERSINA
7946,Tilia cordata,8.0,2.8,171.3,2.4,7.0,38.5,118.1,8.8,OLTREFERSINA
7945,Tilia cordata,8.0,2.8,171.3,2.4,7.0,38.5,118.1,8.8,OLTREFERSINA
7948,Tilia cordata,8.0,2.8,171.3,2.4,7.0,38.5,118.1,8.8,OLTREFERSINA
7947,Tilia cordata,7.0,1.6,74.5,2.1,6.0,28.3,51.4,3.8,OLTREFERSINA
679,Tilia cordata,4.0,1.1,12.3,1.2,2.5,4.9,8.5,0.6,GARDOLO
8249,Tilia cordata,11.0,5.3,309.1,3.3,8.0,50.3,213.1,16.0,OLTREFERSINA
7952,Tilia cordata,4.0,0.8,9.0,1.2,2.0,3.1,6.2,0.5,S.GIUSEPPE-S.CHIARA
682,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
7949,Tilia cordata,4.0,0.7,5.2,1.2,1.5,1.8,3.6,0.3,S.GIUSEPPE-S.CHIARA
686,Tilia cordata,4.0,1.1,10.8,1.2,2.5,4.9,7.5,0.6,GARDOLO
681,Tilia cordata,4.0,1.1,13.1,1.2,2.5,4.9,9.0,0.7,GARDOLO
7951,Tilia cordata,12.0,4.0,388.3,3.6,10.0,78.5,267.7,20.1,S.GIUSEPPE-S.CHIARA
2760,Tilia x europaea,15.0,9.1,44.6,4.5,3.0,7.1,30.7,1.4,CENTRO STORICO PIEDICASTELLO
11480,Tilia x europaea,5.0,4.6,21.4,1.5,3.0,7.1,14.8,0.7,POVO
2761,Tilia x europaea,8.0,0.3,2.8,2.4,1.0,0.8,1.9,0.1,OLTREFERSINA
12021,Tilia x europaea,5.0,9.1,85.2,1.5,6.0,28.3,58.8,2.7,MEANO
12022,Tilia x europaea,5.0,10.6,95.4,1.5,6.0,28.3,65.7,3.1,MEANO
12020,Tilia x europaea,5.0,9.1,98.0,1.5,6.0,28.3,67.5,3.1,MEANO
2785,Tilia x europaea,10.0,12.7,344.5,3.0,9.0,63.6,237.5,11.0,S.GIUSEPPE-S.CHIARA
2784,Tilia x europaea,6.0,5.0,19.4,1.8,3.0,7.1,13.4,0.6,S.GIUSEPPE-S.CHIARA
2786,Tilia x europaea,10.0,16.0,456.0,3.0,10.0,78.5,314.4,14.6,S.GIUSEPPE-S.CHIARA
2787,Tilia x europaea,10.0,17.1,494.5,3.0,10.0,78.5,340.9,15.9,S.GIUSEPPE-S.CHIARA
2788,Tilia x europaea,10.0,18.3,533.8,3.0,10.0,78.5,368.0,17.1,S.GIUSEPPE-S.CHIARA
2789,Tilia x europaea,10.0,10.6,284.5,3.0,8.0,50.3,196.1,9.1,S.GIUSEPPE-S.CHIARA
11993,Tilia x europaea,9.0,17.7,315.1,2.7,8.0,50.3,217.2,10.1,MEANO
1432,Tilia x europaea,4.0,2.3,5.6,1.2,1.5,1.8,3.9,0.2,GARDOLO
1433,Tilia x europaea,5.0,2.6,7.6,1.5,1.5,1.8,5.3,0.2,GARDOLO
11975,Tilia x europaea,14.0,9.1,955.8,4.2,12.0,113.1,658.9,30.6,S.GIUSEPPE-S.CHIARA
11976,Tilia x europaea,6.0,5.8,59.2,1.8,5.0,19.6,40.8,1.9,S.GIUSEPPE-S.CHIARA
2783,Tilia x europaea,8.0,9.1,127.2,2.4,6.0,28.3,87.7,4.1,S.GIUSEPPE-S.CHIARA
12025,Tilia x europaea,4.0,4.6,11.1,1.2,2.0,3.1,7.7,0.4,MEANO
2714,Tilia x europaea,8.0,8.6,252.5,2.4,8.0,50.3,174.1,8.1,OLTREFERSINA
12027,Tilia x europaea,5.0,9.1,71.2,1.5,5.0,19.6,49.1,2.3,MEANO
2708,Tilia x europaea,8.0,6.3,232.5,2.4,8.0,50.3,160.3,7.5,OLTREFERSINA
12160,Tilia x europaea,11.0,27.7,184.4,3.3,6.0,28.3,127.1,5.9,POVO
12168,Tilia x europaea,9.0,10.1,113.3,2.7,6.0,28.3,78.1,3.6,ARGENTARIO
12030,Tilia x europaea,5.0,10.6,74.2,1.5,5.0,19.6,51.1,2.4,MEANO
11501,Tilia x europaea,5.0,4.6,19.0,1.5,3.0,7.1,13.1,0.6,POVO
11499,Tilia x europaea,5.0,4.6,20.2,1.5,3.0,7.1,13.9,0.6,POVO
11494,Tilia x europaea,5.0,4.6,19.0,1.5,3.0,7.1,13.1,0.6,POVO
11489,Tilia x europaea,5.0,4.6,16.5,1.5,3.0,7.1,11.4,0.5,POVO
1544,Tilia x europaea,15.0,26.4,810.8,4.5,12.0,113.1,558.9,26.0,ARGENTARIO
12188,Tilia x europaea,12.0,7.6,138.0,3.6,6.0,28.3,95.1,4.4,ARGENTARIO
12189,Tilia x europaea,12.0,7.6,146.4,3.6,6.0,28.3,100.9,4.7,ARGENTARIO
11537,Tilia x europaea,5.0,5.8,10.6,1.5,2.0,3.1,7.3,0.3,VILLAZZANO
2707,Tilia x europaea,7.0,6.7,40.4,2.1,4.0,12.6,27.9,1.3,OLTREFERSINA
2705,Tilia x europaea,4.5,4.2,34.6,1.3,4.0,12.6,23.9,1.1,OLTREFERSINA
11543,Tilia x europaea,11.0,13.8,70.1,3.3,4.0,12.6,48.3,2.2,VILLAZZANO
12029,Tilia x europaea,5.0,11.1,62.1,1.5,5.0,19.6,42.8,2.0,MEANO
2715,Tilia x europaea,8.0,9.1,154.2,2.4,6.5,33.2,106.3,4.9,CENTRO STORICO PIEDICASTELLO
2704,Tilia x europaea,8.0,7.2,119.6,2.4,6.0,28.3,82.5,3.8,OLTREFERSINA
12028,Tilia x europaea,5.0,9.1,71.2,1.5,5.0,19.6,49.1,2.3,MEANO
12026,Tilia x europaea,5.0,7.6,52.4,1.5,5.0,19.6,36.2,1.7,MEANO
11992,Tilia x europaea,9.0,17.7,315.1,2.7,8.0,50.3,217.2,10.1,MEANO
11420,Tilia x europaea,4.0,4.6,5.2,1.2,1.0,0.8,3.6,0.2,POVO
5538,Tilia x europaea,4.0,1.3,4.3,1.2,1.0,0.8,2.9,0.1,S.GIUSEPPE-S.CHIARA
11368,Tilia x europaea,6.0,7.2,38.7,1.8,4.0,12.6,26.7,1.2,BONDONE
11367,Tilia x europaea,6.0,7.2,43.7,1.8,4.0,12.6,30.1,1.4,BONDONE
11366,Tilia x europaea,6.0,7.2,38.7,1.8,4.0,12.6,26.7,1.2,BONDONE
11365,Tilia x europaea,6.0,5.0,39.7,1.8,4.0,12.6,27.4,1.3,BONDONE
11364,Tilia x europaea,6.0,7.2,43.7,1.8,4.0,12.6,30.1,1.4,BONDONE
11363,Tilia x europaea,7.0,10.6,126.4,2.1,6.0,28.3,87.1,4.1,BONDONE
5530,Tilia x europaea,15.0,43.8,575.9,4.5,9.0,63.6,397.0,18.5,S.GIUSEPPE-S.CHIARA
5529,Tilia x europaea,12.0,36.6,477.9,3.6,9.0,63.6,329.5,15.3,S.GIUSEPPE-S.CHIARA
